,Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp,MJO_Phase
13306,2023-04-29,,,,2023,4,29,,1.31796,0.1811,1.33034,6.0
13307,2023-04-30,,,,2023,4,30,,1.36217,0.34065,1.40412,6.0
13308,2023-05-01,-1.6,-1.919,1.134,2023,5,1,,1.37605,0.52275,1.472,6.0
13309,2023-05-02,,,,2023,5,2,,1.36657,0.62311,1.50193,6.0
13310,2023-05-03,,,,2023,5,3,,1.34801,0.74851,1.54188,6.0
13311,2023-05-04,,,,2023,5,4,,1.28829,0.88982,1.56572,6.0
13312,2023-05-05,,,,2023,5,5,,1.25936,1.01444,1.61712,6.0
13313,2023-05-06,,,,2023,5,6,,1.12608,1.1208,1.58879,6.0
13314,2023-05-07,,,,2023,5,7,,0.95388,1.18124,1.51829,5.0
13315,2023-05-08,,,,2023,5,8,,0.81243,1.18954,1.4405,5.0
13316,2023-05-09,,,,2023,5,9,,0.58573,1.13848,1.28032,5.0
13317,2023-05-10,,,,2023,5,10,,0.36265,0.96681,1.03258,5.0
13318,2023-05-11,,,,2023,5,11,,0.08704,0.74384,0.74891,5.0
13319,2023-05-12,,,,2023,5,12,,-0.20755,0.56484,0.60176,4.0
13320,2023-05-13,,,,2023,5,13,,-0.44846,0.38273,0.58957,3.0
13321,2023-05-14,,,,2023,5,14,,-0.71645,0.27156,0.76619,3.0
13322,2023-05-15,,,,2023,5,15,,-0.93646,0.13496,0.94614,3.0
13323,2023-05-16,,,,2023,5,16,,-1.13916,-0.01985,1.13934,2.0
13324,2023-05-17,,,,2023,5,17,,-1.37524,-0.11977,1.38044,2.0
13325,2023-05-18,,,,2023,5,18,,-1.64004,-0.1457,1.6465,2.0
13326,2023-05-19,,,,2023,5,19,,-1.91557,-0.08861,1.91762,2.0
13327,2023-05-20,,,,2023,5,20,,-2.1922,0.00604,2.19221,3.0
13328,2023-05-21,,,,2023,5,21,,-2.32686,0.04956,2.32739,3.0
13329,2023-05-22,,,,2023,5,22,,-2.35873,0.02719,2.35888,3.0
13330,2023-05-23,,,,2023,5,23,,-2.29966,-0.10772,2.30218,2.0
13331,2023-05-24,,,,2023,5,24,,-2.29917,-0.21758,2.30944,2.0
13332,2023-05-25,,,,2023,5,25,,-2.32689,-0.31412,2.348,2.0
13333,2023-05-26,,,,2023,5,26,,-2.31729,-0.41259,2.35374,2.0
13334,2023-05-27,,,,2023,5,27,,-2.13897,-0.53699,2.20535,2.0
13335,2023-05-28,,,,2023,5,28,,-1.84922,-0.57697,1.93714,2.0
13336,2023-05-29,,,,2023,5,29,,-1.53401,-0.59059,1.64377,2.0
13337,2023-05-30,,,,2023,5,30,,-1.19122,-0.57378,1.32221,2.0
13338,2023-05-31,,,,2023,5,31,,-0.88984,-0.5326,1.03705,2.0
13339,2023-06-01,-0.12,-2.268,-0.286,2023,6,1,,-0.63543,-0.44259,0.77438,2.0
13340,2023-06-02,,,,2023,6,2,,-0.33189,-0.3531,0.48459,1.0
13341,2023-06-03,,,,2023,6,3,,-0.02618,-0.22183,0.22337,1.0
13342,2023-06-04,,,,2023,6,4,,0.23809,-0.07379,0.24926,7.0
13343,2023-06-05,,,,2023,6,5,,0.37606,0.08856,0.38634,6.0
13344,2023-06-06,,,,2023,6,6,,0.3923,0.13133,0.4137,6.0
13345,2023-06-07,,,,2023,6,7,,0.38253,0.15445,0.41253,6.0
13346,2023-06-08,,,,2023,6,8,,0.30372,0.14675,0.33731,6.0
13347,2023-06-09,,,,2023,6,9,,0.25667,0.16571,0.30551,6.0
13348,2023-06-10,,,,2023,6,10,,0.29644,0.24956,0.3875,6.0
13349,2023-06-11,,,,2023,6,11,,0.30498,0.31077,0.43542,5.0
13350,2023-06-12,,,,2023,6,12,,0.25926,0.35701,0.44122,5.0
13351,2023-06-13,,,,2023,6,13,,0.2412,0.45073,0.51121,5.0
13352,2023-06-14,,,,2023,6,14,,0.2579,0.51521,0.57615,5.0
13353,2023-06-15,,,,2023,6,15,,0.3296,0.49742,0.5967,5.0
13354,2023-06-16,,,,2023,6,16,,0.35822,0.45896,0.58221,5.0
13355,2023-06-17,,,,2023,6,17,,0.39797,0.42758,0.58412,5.0
13356,2023-06-18,,,,2023,6,18,,0.42243,0.36438,0.55787,6.0
13357,2023-06-19,,,,2023,6,19,,0.39199,0.23269,0.45585,6.0
13358,2023-06-20,,,,2023,6,20,,0.35512,0.17912,0.39773,6.0
13359,2023-06-21,,,,2023,6,21,,0.38306,0.14995,0.41137,6.0
13360,2023-06-22,,,,2023,6,22,,0.40252,0.03644,0.40417,6.0
13361,2023-06-23,,,,2023,6,23,,0.40878,-0.07853,0.41626,7.0
13362,2023-06-24,,,,2023,6,24,,0.33341,-0.10586,0.34981,7.0
13363,2023-06-25,,,,2023,6,25,,0.34333,-0.05685,0.348,7.0
13364,2023-06-26,,,,2023,6,26,,0.41155,-0.0617,0.41615,7.0
13365,2023-06-27,,,,2023,6,27,,0.51347,-0.00497,0.51349,7.0
13366,2023-06-28,,,,2023,6,28,,0.58979,0.07954,0.59513,6.0
13367,2023-06-29,,,,2023,6,29,,0.67328,0.19929,0.70216,6.0
13368,2023-06-30,,,,2023,6,30,,0.79722,0.29561,0.85026,6.0
13369,2023-07-01,-0.38,-2.196,-0.154,2023,7,1,,0.92379,0.40804,1.00989,6.0
13370,2023-07-02,,,,2023,7,2,,0.92394,0.52677,1.06356,6.0
13371,2023-07-03,,,,2023,7,3,,0.98901,0.61235,1.16323,6.0
13372,2023-07-04,,,,2023,7,4,,0.99515,0.62588,1.1756,6.0
13373,2023-07-05,,,,2023,7,5,,0.87464,0.67991,1.10782,6.0
13374,2023-07-06,,,,2023,7,6,,0.80203,0.68923,1.05749,6.0
13375,2023-07-07,,,,2023,7,7,,0.7363,0.67531,0.99909,6.0
13376,2023-07-08,,,,2023,7,8,,0.65465,0.57622,0.87212,6.0
13377,2023-07-09,,,,2023,7,9,,0.45033,0.4653,0.64754,5.0
13378,2023-07-10,,,,2023,7,10,,0.19587,0.37476,0.42286,5.0
13379,2023-07-11,,,,2023,7,11,,0.0018,0.32809,0.32809,5.0
13380,2023-07-12,,,,2023,7,12,,-0.24371,0.37192,0.44465,4.0
13381,2023-07-13,,,,2023,7,13,,-0.39316,0.38981,0.55365,3.0
13382,2023-07-14,,,,2023,7,14,,-0.39112,0.39108,0.5531,3.0
13383,2023-07-15,,,,2023,7,15,,-0.47618,0.37446,0.60578,3.0
13384,2023-07-16,,,,2023,7,16,,-0.58826,0.37156,0.69578,3.0
13385,2023-07-17,,,,2023,7,17,,-0.69054,0.40249,0.79928,3.0
13386,2023-07-18,,,,2023,7,18,,-0.76431,0.44879,0.88633,3.0
13387,2023-07-19,,,,2023,7,19,,-0.82068,0.51587,0.96935,3.0
13388,2023-07-20,,,,2023,7,20,,-0.863,0.52924,1.01235,3.0
13389,2023-07-21,,,,2023,7,21,,-0.86292,0.47812,0.98653,3.0
13390,2023-07-22,,,,2023,7,22,,-0.90385,0.42195,0.99749,3.0
13391,2023-07-23,,,,2023,7,23,,-1.04955,0.2584,1.0809,3.0
13392,2023-07-24,,,,2023,7,24,,-1.14876,0.06757,1.15075,3.0
13393,2023-07-25,,,,2023,7,25,,-1.16581,-0.11305,1.17128,2.0
13394,2023-07-26,,,,2023,7,26,,-1.12185,-0.26317,1.15231,2.0
13395,2023-07-27,,,,2023,7,27,,-1.04605,-0.45149,1.13933,2.0
13396,2023-07-28,,,,2023,7,28,,-0.91893,-0.68616,1.14684,2.0
13397,2023-07-29,,,,2023,7,29,,-0.71262,-0.89259,1.14216,1.0
13398,2023-07-30,,,,2023,7,30,,-0.46723,-1.07995,1.17669,1.0
13399,2023-07-31,,,,2023,7,31,,-0.23571,-1.23034,1.25272,1.0
13400,2023-08-01,-1.6,-1.976,-0.602,2023,8,1,,0.04597,-1.30008,1.30089,8.0
13401,2023-08-02,,,,2023,8,2,,0.2621,-1.34688,1.37215,8.0
13402,2023-08-03,,,,2023,8,3,,0.3767,-1.35082,1.40236,8.0
13403,2023-08-04,,,,2023,8,4,,0.47878,-1.32928,1.41287,8.0
13404,2023-08-05,,,,2023,8,5,,0.61181,-1.28942,1.42721,8.0
13405,2023-08-06,,,,2023,8,6,,0.71982,-1.2364,1.43067,8.0
13406,2023-08-07,,,,2023,8,7,,0.77222,-1.21392,1.43873,8.0
13407,2023-08-08,,,,2023,8,8,,0.71638,-1.13275,1.34027,8.0
13408,2023-08-09,,,,2023,8,9,,0.6495,-0.99656,1.18953,8.0
13409,2023-08-10,,,,2023,8,10,,0.54907,-0.83725,1.00123,8.0
13410,2023-08-11,,,,2023,8,11,,0.47077,-0.683,0.82953,8.0
13411,2023-08-12,,,,2023,8,12,,0.44171,-0.53948,0.69724,8.0
13412,2023-08-13,,,,2023,8,13,,0.42812,-0.45205,0.62261,8.0
13413,2023-08-14,,,,2023,8,14,,0.39641,-0.32942,0.51542,7.0
13414,2023-08-15,,,,2023,8,15,,0.3592,-0.24182,0.43302,7.0
13415,2023-08-16,,,,2023,8,16,,0.32517,-0.16028,0.36252,7.0
13416,2023-08-17,,,,2023,8,17,,0.34296,-0.09737,0.35651,7.0
13417,2023-08-18,,,,2023,8,18,,0.37487,-0.10458,0.38918,7.0
13418,2023-08-19,,,,2023,8,19,,0.3796,-0.15117,0.40859,7.0
13419,2023-08-20,,,,2023,8,20,,0.34386,-0.20769,0.40171,7.0
13420,2023-08-21,,,,2023,8,21,,0.31902,-0.27934,0.42404,7.0
13421,2023-08-22,,,,2023,8,22,,0.21601,-0.39592,0.45101,8.0
13422,2023-08-23,,,,2023,8,23,,0.07961,-0.49073,0.49714,8.0
13423,2023-08-24,,,,2023,8,24,,-0.0653,-0.48266,0.48706,1.0
13424,2023-08-25,,,,2023,8,25,,-0.19026,-0.39033,0.43423,1.0
13425,2023-08-26,,,,2023,8,26,,-0.18817,-0.35028,0.39763,1.0
13426,2023-08-27,,,,2023,8,27,,-0.16515,-0.29378,0.33701,1.0
13427,2023-08-28,,,,2023,8,28,,-0.16234,-0.21796,0.27178,1.0
13428,2023-08-29,,,,2023,8,29,,-0.15447,-0.05137,0.16279,2.0
13429,2023-08-30,,,,2023,8,30,,-0.12459,0.14514,0.19128,4.0
13430,2023-08-31,,,,2023,8,31,,0.0144,0.392,0.39227,5.0
13431,2023-09-01,-1.36,-2.464,0.318,2023,9,1,,0.13802,0.52069,0.53868,5.0
13432,2023-09-02,,,,2023,9,2,,0.26629,0.59463,0.65153,5.0
13433,2023-09-03,,,,2023,9,3,,0.35066,0.60257,0.69718,5.0
13434,2023-09-04,,,,2023,9,4,,0.28119,0.6807,0.73649,5.0
13435,2023-09-05,,,,2023,9,5,,0.19187,0.82323,0.8453,5.0
13436,2023-09-06,,,,2023,9,6,,0.0781,0.99387,0.99693,5.0
13437,2023-09-07,,,,2023,9,7,,0.02959,1.06963,1.07004,5.0
13438,2023-09-08,,,,2023,9,8,,-0.08838,1.05492,1.05861,4.0
13439,2023-09-09,,,,2023,9,9,,-0.23985,0.9694,0.99863,4.0
13440,2023-09-10,,,,2023,9,10,,-0.36217,1.0016,1.06507,4.0
13441,2023-09-11,,,,2023,9,11,,-0.49047,1.02173,1.13335,4.0
13442,2023-09-12,,,,2023,9,12,,-0.58554,1.01419,1.17109,4.0
13443,2023-09-13,,,,2023,9,13,,-0.63294,0.95574,1.14632,4.0
13444,2023-09-14,,,,2023,9,14,,-0.67325,0.85364,1.08719,4.0
13445,2023-09-15,,,,2023,9,15,,-0.57921,0.7111,0.91714,4.0
13446,2023-09-16,,,,2023,9,16,,-0.52188,0.5777,0.77853,4.0
13447,2023-09-17,,,,2023,9,17,,-0.46428,0.47948,0.66742,4.0
13448,2023-09-18,,,,2023,9,18,,-0.41146,0.46182,0.61853,4.0
13449,2023-09-19,,,,2023,9,19,,-0.40242,0.40676,0.57219,4.0
13450,2023-09-20,,,,2023,9,20,,-0.37379,0.39811,0.54609,4.0
13451,2023-09-21,,,,2023,9,21,,-0.3691,0.38042,0.53005,4.0
13452,2023-09-22,,,,2023,9,22,,-0.39358,0.40219,0.56273,4.0
13453,2023-09-23,,,,2023,9,23,,-0.43354,0.42686,0.60841,3.0
13454,2023-09-24,,,,2023,9,24,,-0.5519,0.44296,0.70768,3.0
13455,2023-09-25,,,,2023,9,25,,-0.67413,0.44579,0.80819,3.0
13456,2023-09-26,,,,2023,9,26,,-0.72312,0.39793,0.82538,3.0
13457,2023-09-27,,,,2023,9,27,,-0.78385,0.29856,0.83879,3.0
13458,2023-09-28,,,,2023,9,28,,-0.74948,0.21183,0.77884,3.0
13459,2023-09-29,,,,2023,9,29,,-0.68182,0.07105,0.68551,3.0
13460,2023-09-30,,,,2023,9,30,,-0.61435,-0.10802,0.62377,2.0
13461,2023-10-01,-0.6,-1.971,-0.414,2023,10,1,,-0.54677,-0.35248,0.65054,2.0
13462,2023-10-02,,,,2023,10,2,,-0.53275,-0.58533,0.79148,1.0
13463,2023-10-03,,,,2023,10,3,,-0.52486,-0.77965,0.93986,1.0
13464,2023-10-04,,,,2023,10,4,,-0.51323,-0.99114,1.11614,1.0
13465,2023-10-05,,,,2023,10,5,,-0.50775,-1.17541,1.28038,1.0
13466,2023-10-06,,,,2023,10,6,,-0.43163,-1.29928,1.3691,1.0
13467,2023-10-07,,,,2023,10,7,,-0.28637,-1.39851,1.42753,1.0
13468,2023-10-08,,,,2023,10,8,,-0.13739,-1.44478,1.4513,1.0
13469,2023-10-09,,,,2023,10,9,,0.04941,-1.36353,1.36442,8.0
13470,2023-10-10,,,,2023,10,10,,0.2263,-1.18004,1.20154,8.0
13471,2023-10-11,,,,2023,10,11,,0.36191,-0.96668,1.0322,8.0
13472,2023-10-12,,,,2023,10,12,,0.49466,-0.76282,0.90917,8.0
13473,2023-10-13,,,,2023,10,13,,0.6273,-0.55395,0.83688,7.0
13474,2023-10-14,,,,2023,10,14,,0.76245,-0.38068,0.8522,7.0
13475,2023-10-15,,,,2023,10,15,,0.86803,-0.27647,0.91099,7.0
13476,2023-10-16,,,,2023,10,16,,0.87206,-0.25348,0.90815,7.0
13477,2023-10-17,,,,2023,10,17,,0.77688,-0.24069,0.81331,7.0
13478,2023-10-18,,,,2023,10,18,,0.69566,-0.23714,0.73497,7.0
13479,2023-10-19,,,,2023,10,19,,0.61429,-0.29441,0.68119,7.0
13480,2023-10-20,,,,2023,10,20,,0.54552,-0.36055,0.6539,7.0
13481,2023-10-21,,,,2023,10,21,,0.47689,-0.43948,0.64851,7.0
13482,2023-10-22,,,,2023,10,22,,0.43844,-0.47495,0.64638,8.0
13483,2023-10-23,,,,2023,10,23,,0.40298,-0.47476,0.62273,8.0
13484,2023-10-24,,,,2023,10,24,,0.39738,-0.45311,0.60268,8.0
13485,2023-10-25,,,,2023,10,25,,0.46632,-0.43625,0.63856,7.0
13486,2023-10-26,,,,2023,10,26,,0.56856,-0.47758,0.74252,7.0
13487,2023-10-27,,,,2023,10,27,,0.6426,-0.4982,0.81311,7.0
13488,2023-10-28,,,,2023,10,28,,0.70296,-0.46511,0.8429,7.0
13489,2023-10-29,,,,2023,10,29,,0.80656,-0.4618,0.92941,7.0
13490,2023-10-30,,,,2023,10,30,,0.89546,-0.39985,0.98068,7.0
13491,2023-10-31,,,,2023,10,31,,0.93087,-0.33109,0.988,7.0
13492,2023-11-01,-0.9,-1.731,-0.036,2023,11,1,,0.94221,-0.27181,0.98063,7.0
13493,2023-11-02,,,,2023,11,2,,0.85927,-0.23263,0.8902,7.0
13494,2023-11-03,,,,2023,11,3,,0.7157,-0.18203,0.73848,7.0
13495,2023-11-04,,,,2023,11,4,,0.56063,-0.07639,0.56581,7.0
13496,2023-11-05,,,,2023,11,5,,0.39117,-0.01129,0.39133,7.0
13497,2023-11-06,,,,2023,11,6,,0.22144,0.0003,0.22144,6.0
13498,2023-11-07,,,,2023,11,7,,0.04566,0.07954,0.09171,5.0
13499,2023-11-08,,,,2023,11,8,,-0.11476,0.1672,0.20279,4.0
13500,2023-11-09,,,,2023,11,9,,-0.26594,0.26534,0.37568,3.0
13501,2023-11-10,,,,2023,11,10,,-0.4044,0.36134,0.54231,3.0
13502,2023-11-11,,,,2023,11,11,,-0.48163,0.49521,0.6908,4.0
13503,2023-11-12,,,,2023,11,12,,-0.45245,0.60798,0.75786,4.0
13504,2023-11-13,,,,2023,11,13,,-0.30189,0.62359,0.69282,4.0
13505,2023-11-14,,,,2023,11,14,,-0.11911,0.6202,0.63153,4.0
13506,2023-11-15,,,,2023,11,15,,0.10202,0.56329,0.57245,5.0
13507,2023-11-16,,,,2023,11,16,,0.21968,0.37974,0.4387,5.0
13508,2023-11-17,,,,2023,11,17,,0.35055,0.25662,0.43444,6.0
13509,2023-11-18,,,,2023,11,18,,0.49105,0.19051,0.52671,6.0
13510,2023-11-19,,,,2023,11,19,,0.6154,0.24309,0.66167,6.0
13511,2023-11-20,,,,2023,11,20,,0.74755,0.34184,0.822,6.0
13512,2023-11-21,,,,2023,11,21,,0.74802,0.51097,0.90588,6.0
13513,2023-11-22,,,,2023,11,22,,0.68616,0.6754,0.96279,6.0
13514,2023-11-23,,,,2023,11,23,,0.64755,0.74263,0.9853,5.0
13515,2023-11-24,,,,2023,11,24,,0.63772,0.83158,1.04796,5.0
13516,2023-11-25,,,,2023,11,25,,0.63072,0.98521,1.16981,5.0
13517,2023-11-26,,,,2023,11,26,,0.5814,1.08807,1.23367,5.0
13518,2023-11-27,,,,2023,11,27,,0.52513,1.08401,1.20451,5.0
13519,2023-11-28,,,,2023,11,28,,0.44363,1.01613,1.10875,5.0
13520,2023-11-29,,,,2023,11,29,,0.36481,0.96402,1.03074,5.0
13521,2023-11-30,,,,2023,11,30,,0.31583,0.88356,0.93831,5.0
13522,2023-12-01,-0.39,-1.705,-0.221,2023,12,1,,0.21452,0.79095,0.81953,5.0
13523,2023-12-02,,,,2023,12,2,,0.11698,0.78433,0.79301,5.0
13524,2023-12-03,,,,2023,12,3,,0.01672,0.8282,0.82837,5.0
13525,2023-12-04,,,,2023,12,4,,-0.04706,0.8247,0.82604,4.0
13526,2023-12-05,,,,2023,12,5,,-0.09093,0.71477,0.72053,4.0
13527,2023-12-06,,,,2023,12,6,,-0.07438,0.62825,0.63264,4.0
13528,2023-12-07,,,,2023,12,7,,0.00089,0.49704,0.49704,5.0
13529,2023-12-08,,,,2023,12,8,,0.03486,0.37747,0.37908,5.0
13530,2023-12-09,,,,2023,12,9,,-0.02683,0.22788,0.22945,4.0
13531,2023-12-10,,,,2023,12,10,,-0.04944,0.11374,0.12402,4.0
13532,2023-12-11,,,,2023,12,11,,-0.06056,-0.04332,0.07446,2.0
13533,2023-12-12,,,,2023,12,12,,-0.05239,-0.18709,0.19429,1.0
13534,2023-12-13,,,,2023,12,13,,-0.01311,-0.28816,0.28846,1.0
13535,2023-12-14,,,,2023,12,14,,0.04544,-0.39477,0.39737,8.0
13536,2023-12-15,,,,2023,12,15,,0.05484,-0.49427,0.4973,8.0
13537,2023-12-16,,,,2023,12,16,,0.05383,-0.5463,0.54895,8.0
13538,2023-12-17,,,,2023,12,17,,0.11551,-0.61397,0.62474,8.0
13539,2023-12-18,,,,2023,12,18,,0.29566,-0.64593,0.71038,8.0
13540,2023-12-19,,,,2023,12,19,,0.47827,-0.64688,0.80449,8.0
13541,2023-12-20,,,,2023,12,20,,0.57481,-0.57924,0.81605,8.0
13542,2023-12-21,,,,2023,12,21,,0.65721,-0.56263,0.86514,7.0
13543,2023-12-22,,,,2023,12,22,,0.70749,-0.59627,0.92525,7.0
13544,2023-12-23,,,,2023,12,23,,0.78094,-0.58275,0.9744,7.0
13545,2023-12-24,,,,2023,12,24,,0.88037,-0.57522,1.05163,7.0
13546,2023-12-25,,,,2023,12,25,,0.9754,-0.53882,1.11433,7.0
13547,2023-12-26,,,,2023,12,26,,1.08284,-0.52338,1.20269,7.0
13548,2023-12-27,,,,2023,12,27,,1.16835,-0.45627,1.25428,7.0
13549,2023-12-28,,,,2023,12,28,,1.21025,-0.42484,1.28265,7.0
13550,2023-12-29,,,,2023,12,29,,1.32128,-0.39052,1.37778,7.0
13551,2023-12-30,,,,2023,12,30,,1.39545,-0.26573,1.42053,7.0
13552,2023-12-31,,,,2023,12,31,,1.45481,-0.12206,1.45992,7.0
13553,2024-01-01,0.31,-1.357,-0.21,2024,1,1,,1.52484,0.00746,1.52486,6.0
13554,2024-01-02,,,,2024,1,2,,1.56886,0.25247,1.58905,6.0
13555,2024-01-03,,,,2024,1,3,,1.55954,0.50457,1.63913,6.0
13556,2024-01-04,,,,2024,1,4,,1.4514,0.79884,1.65671,6.0
13557,2024-01-05,,,,2024,1,5,,1.29643,1.06751,1.67937,6.0
13558,2024-01-06,,,,2024,1,6,,1.12644,1.24953,1.68232,5.0
13559,2024-01-07,,,,2024,1,7,,0.92548,1.41313,1.68921,5.0
13560,2024-01-08,,,,2024,1,8,,0.70306,1.52727,1.68132,5.0
13561,2024-01-09,,,,2024,1,9,,0.4302,1.6669,1.72152,5.0
13562,2024-01-10,,,,2024,1,10,,0.10232,1.85298,1.8558,5.0
13563,2024-01-11,,,,2024,1,11,,-0.2313,1.97336,1.98687,4.0
13564,2024-01-12,,,,2024,1,12,,-0.52736,2.08576,2.15139,4.0
13565,2024-01-13,,,,2024,1,13,,-0.75864,2.19427,2.32172,4.0
13566,2024-01-14,,,,2024,1,14,,-1.0048,2.25876,2.47217,4.0
13567,2024-01-15,,,,2024,1,15,,-1.17085,2.35983,2.63433,4.0
13568,2024-01-16,,,,2024,1,16,,-1.33971,2.3946,2.74389,4.0
13569,2024-01-17,,,,2024,1,17,,-1.45215,2.34939,2.76195,4.0
13570,2024-01-18,,,,2024,1,18,,-1.48149,2.26225,2.70418,4.0
13571,2024-01-19,,,,2024,1,19,,-1.4581,2.18304,2.6252,4.0
13572,2024-01-20,,,,2024,1,20,,-1.4242,2.07793,2.51916,4.0
13573,2024-01-21,,,,2024,1,21,,-1.45415,1.86857,2.36771,4.0
13574,2024-01-22,,,,2024,1,22,,-1.5353,1.571,2.19663,4.0
13575,2024-01-23,,,,2024,1,23,,-1.53823,1.24405,1.97834,3.0
13576,2024-01-24,,,,2024,1,24,,-1.51296,0.9273,1.77452,3.0
13577,2024-01-25,,,,2024,1,25,,-1.4921,0.60305,1.60935,3.0
13578,2024-01-26,,,,2024,1,26,,-1.47315,0.31385,1.50622,3.0
13579,2024-01-27,,,,2024,1,27,,-1.43624,0.05558,1.43731,3.0
13580,2024-01-28,,,,2024,1,28,,-1.33201,-0.06536,1.33361,2.0
13581,2024-01-29,,,,2024,1,29,,-1.31731,-0.40442,1.37799,2.0
13582,2024-01-30,,,,2024,1,30,,-1.22492,-0.67822,1.40015,2.0
13583,2024-01-31,,,,2024,1,31,,-1.10338,-0.93051,1.44336,2.0
13584,2024-02-01,-1.47,-1.182,0.635,2024,2,1,,-1.00198,-1.0902,1.48071,1.0
13585,2024-02-02,,,,2024,2,2,,-0.99269,-1.10705,1.48694,1.0
13586,2024-02-03,,,,2024,2,3,,-0.9764,-1.06785,1.44695,1.0
13587,2024-02-04,,,,2024,2,4,,-0.95383,-1.07553,1.43755,1.0
13588,2024-02-05,,,,2024,2,5,,-0.85687,-1.15417,1.43747,1.0
13589,2024-02-06,,,,2024,2,6,,-0.84364,-1.3894,1.62547,1.0
13590,2024-02-07,,,,2024,2,7,,-0.78262,-1.39815,1.60228,1.0
13591,2024-02-08,,,,2024,2,8,,-0.71149,-1.40282,1.57293,1.0
13592,2024-02-09,,,,2024,2,9,,-0.6566,-1.37555,1.52422,1.0
13593,2024-02-10,,,,2024,2,10,,-0.58371,-1.37589,1.49459,1.0
13594,2024-02-11,,,,2024,2,11,,-0.46028,-1.49304,1.56237,1.0
13595,2024-02-12,,,,2024,2,12,,-0.22841,-1.65876,1.67442,1.0
13596,2024-02-13,,,,2024,2,13,,0.00776,-1.81581,1.81582,8.0
13597,2024-02-14,,,,2024,2,14,,0.12807,-1.89302,1.89735,8.0
13598,2024-02-15,,,,2024,2,15,,0.1807,-1.91793,1.92643,8.0
13599,2024-02-16,,,,2024,2,16,,0.20793,-1.90388,1.9152,8.0
13600,2024-02-17,,,,2024,2,17,,0.23753,-1.83617,1.85147,8.0
13601,2024-02-18,,,,2024,2,18,,0.28228,-1.77357,1.79589,8.0
13602,2024-02-19,,,,2024,2,19,,0.28655,-1.70043,1.72441,8.0
13603,2024-02-20,,,,2024,2,20,,0.35139,-1.53989,1.57947,8.0
13604,2024-02-21,,,,2024,2,21,,0.43437,-1.28746,1.35876,8.0
13605,2024-02-22,,,,2024,2,22,,0.57543,-1.01725,1.16872,8.0
13606,2024-02-23,,,,2024,2,23,,0.76731,-0.75709,1.07793,7.0
13607,2024-02-24,,,,2024,2,24,,1.0109,-0.42764,1.09763,7.0
13608,2024-02-25,,,,2024,2,25,,1.21174,-0.10242,1.21606,7.0
13609,2024-02-26,,,,2024,2,26,,1.31078,0.22669,1.33023,6.0
13610,2024-02-27,,,,2024,2,27,,1.34684,0.56473,1.46045,6.0
13611,2024-02-28,,,,2024,2,28,,1.41497,0.8338,1.64237,6.0
13612,2024-02-29,,,,2024,2,29,,1.44688,1.05506,1.7907,6.0
13613,2024-03-01,-0.2,-1.179,-0.61,2024,3,1,,1.46901,1.22819,1.91479,6.0
13614,2024-03-02,,,,2024,3,2,,1.4972,1.41241,2.05828,6.0
13615,2024-03-03,,,,2024,3,3,,1.48062,1.65376,2.21972,5.0
13616,2024-03-04,,,,2024,3,4,,1.44065,1.89564,2.38095,5.0
13617,2024-03-05,,,,2024,3,5,,1.37136,2.15104,2.551,5.0
13618,2024-03-06,,,,2024,3,6,,1.26321,2.3351,2.65488,5.0
13619,2024-03-07,,,,2024,3,7,,1.14325,2.46981,2.72158,5.0
13620,2024-03-08,,,,2024,3,8,,0.99649,2.6318,2.81414,5.0
13621,2024-03-09,,,,2024,3,9,,0.85465,2.71108,2.8426,5.0
13622,2024-03-10,,,,2024,3,10,,0.69788,2.72733,2.8152,5.0
13623,2024-03-11,,,,2024,3,11,,0.43749,2.72669,2.76156,5.0
13624,2024-03-12,,,,2024,3,12,,0.05895,2.62617,2.62683,5.0
13625,2024-03-13,,,,2024,3,13,,-0.40139,2.44437,2.47711,4.0
13626,2024-03-14,,,,2024,3,14,,-0.86336,2.09751,2.26825,4.0
13627,2024-03-15,,,,2024,3,15,,-1.26513,1.55951,2.00814,4.0
13628,2024-03-16,,,,2024,3,16,,-1.47986,0.99259,1.78192,3.0
13629,2024-03-17,,,,2024,3,17,,-1.46895,0.48246,1.54615,3.0
13630,2024-03-18,,,,2024,3,18,,-1.28025,0.0295,1.28059,3.0
13631,2024-03-19,,,,2024,3,19,,-1.08646,-0.42229,1.16564,2.0
13632,2024-03-20,,,,2024,3,20,,-0.89358,-0.77824,1.18497,2.0
13633,2024-03-21,,,,2024,3,21,,-0.69738,-1.05743,1.26669,1.0
13634,2024-03-22,,,,2024,3,22,,-0.4893,-1.29045,1.3801,1.0
13635,2024-03-23,,,,2024,3,23,,-0.39207,-1.36244,1.41773,1.0
13636,2024-03-24,,,,2024,3,24,,-0.33641,-1.37851,1.41897,1.0
13637,2024-03-25,,,,2024,3,25,,-0.3206,-1.45039,1.4854,1.0
13638,2024-03-26,,,,2024,3,26,,-0.31731,-1.42877,1.46358,1.0
13639,2024-03-27,,,,2024,3,27,,-0.34205,-1.29574,1.34013,1.0
13640,2024-03-28,,,,2024,3,28,,-0.35111,-1.05876,1.11546,1.0
13641,2024-03-29,,,,2024,3,29,,-0.34723,-0.87737,0.94359,1.0
13642,2024-03-30,,,,2024,3,30,,-0.33316,-0.70967,0.78399,1.0
13643,2024-03-31,,,,2024,3,31,,-0.295,-0.54446,0.61924,1.0
